coll_date,w_name,w_type,common_name,sex,f_length,t_length,weight,maturity,age,hg,year
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Male,482.0,,2.11,Mature,16.0,0.09,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Male,481.0,,1.87,Mature,16.0,0.108,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Female,479.0,,2.03,Mature,14.0,0.099,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Male,456.0,,1.57,Mature,14.0,0.085,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Male,497.0,,2.1,Mature,16.0,0.076,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Female,498.0,,1.82,Mature,10.0,0.107,2014
2014-09-16,Fickle Lake,Lake,Lake Whitefish,Male,483.0,,1.96,Mature,19.0,0.091,2014
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,496.0,565.0,2.315,Mature,11.0,0.087,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,506.0,582.0,2.22,Mature,7.0,0.081,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,497.0,573.0,2.295,Mature,20.0,0.111,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,521.0,588.0,2.145,Mature,11.0,0.079,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,492.0,572.0,2.2,Mature,8.0,0.097,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,510.0,587.0,2.27,Mature,16.0,0.108,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,479.0,528.0,1.815,Mature,25.0,0.086,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,508.0,572.0,1.935,Mature,9.0,0.063,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,545.0,620.0,2.715,Mature,23.0,0.136,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,525.0,588.0,2.43,Mature,18.0,0.158,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,522.0,589.0,2.7,Mature,14.0,0.118,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,524.0,593.0,2.36,Mature,20.0,0.117,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,556.0,626.0,2.84,Mature,18.0,0.161,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,540.0,610.0,2.36,Mature,11.0,0.096,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,496.0,557.0,2.34,Mature,11.0,0.109,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,507.0,574.0,2.17,Mature,18.0,0.138,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Female,521.0,588.0,2.67,Mature,9.0,0.086,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,521.0,579.0,2.3,Mature,20.0,0.085,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,479.0,544.0,2.145,Mature,19.0,0.121,2020
2020-09-09,Fickle Lake,Lake,Lake Whitefish,Male,500.0,572.0,2.15,Mature,14.0,0.09,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,519.0,594.0,2.305,Mature,13.0,0.082,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,526.0,585.0,2.53,Mature,10.0,0.047,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,522.0,591.0,2.395,Mature,13.0,0.079,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,496.0,565.0,2.075,Mature,13.0,0.118,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,503.0,569.0,2.38,Mature,11.0,0.113,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,487.0,558.0,2.12,Mature,9.0,0.046,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,521.0,592.0,2.195,Mature,22.0,0.093,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,507.0,578.0,2.25,Mature,15.0,0.126,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,493.0,558.0,2.075,Mature,19.0,0.122,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,518.0,582.0,2.36,Mature,16.0,0.144,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,510.0,580.0,2.38,Mature,21.0,0.149,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,507.0,585.0,2.31,Mature,17.0,0.124,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,522.0,583.0,2.35,Mature,21.0,0.097,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Female,512.0,574.0,2.14,Mature,17.0,0.192,2020
2020-09-10,Fickle Lake,Lake,Lake Whitefish,Male,535.0,616.0,2.28,Mature,19.0,0.108,2020
2020-09-09,Fickle Lake,Lake,Northern Pike,Female,787.0,835.0,3.27,Mature,10.0,0.812,2020
2020-09-09,Fickle Lake,Lake,Northern Pike,Female,530.0,566.0,0.832,Immature,4.0,0.462,2020
2020-09-09,Fickle Lake,Lake,Northern Pike,Female,796.0,843.0,4.465,Mature,11.0,1.079,2020
2020-09-10,Fickle Lake,Lake,Northern Pike,Female,557.0,607.0,0.932,Immature,4.0,0.56,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,463.0,494.0,1.005,Mature,11.0,0.34,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,403.0,423.0,0.672,Mature,6.0,0.096,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,443.0,467.0,0.914,Mature,14.0,0.388,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,400.0,426.0,0.702,Mature,6.0,0.119,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,418.0,443.0,0.78,Immature,6.0,0.097,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,422.0,450.0,0.738,Mature,10.0,0.296,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,412.0,439.0,0.744,Mature,6.0,0.151,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,369.0,392.0,0.574,Mature,6.0,0.09,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,457.0,486.0,1.025,Mature,13.0,0.303,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,400.0,426.0,0.69,Mature,6.0,0.093,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,379.0,409.0,0.558,Mature,6.0,0.139,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,395.0,418.0,0.692,Mature,5.0,0.12,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,445.0,472.0,0.908,Mature,8.0,0.2,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,448.0,476.0,0.876,Mature,7.0,0.216,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,376.0,400.0,0.554,Mature,5.0,0.115,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,370.0,395.0,0.51,Mature,6.0,0.268,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,441.0,470.0,0.914,Mature,13.0,0.096,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,505.0,539.0,1.035,Mature,14.0,0.67,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,384.0,407.0,0.642,Mature,6.0,0.089,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,377.0,405.0,0.56,Immature,6.0,0.094,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,372.0,395.0,0.496,Mature,6.0,0.137,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,481.0,510.0,1.035,Immature,13.0,0.402,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,474.0,507.0,0.99,Mature,17.0,0.632,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,482.0,507.0,1.085,Mature,8.0,0.233,2020
2020-09-09,Fickle Lake,Lake,Walleye,Male,438.0,464.0,0.906,Mature,13.0,0.352,2020
2020-09-09,Fickle Lake,Lake,Walleye,Female,426.0,452.0,0.766,Mature,7.0,0.299,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,389.0,414.0,0.642,Mature,6.0,0.064,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,432.0,464.0,0.818,Mature,15.0,0.336,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,383.0,409.0,0.592,Mature,6.0,0.122,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,401.0,426.0,0.676,Mature,7.0,0.218,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,422.0,445.0,0.71,Immature,6.0,0.252,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,420.0,446.0,0.756,Mature,18.0,0.37,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,492.0,525.0,0.968,Mature,16.0,0.438,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,452.0,482.0,1.085,Mature,14.0,0.187,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,474.0,507.0,1.085,Mature,17.0,0.322,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,473.0,502.0,0.972,Mature,17.0,0.45,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,465.0,488.0,0.82,Mature,19.0,0.658,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,457.0,489.0,0.916,Mature,17.0,0.455,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,457.0,486.0,0.964,Mature,13.0,0.397,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,382.0,408.0,0.534,Mature,7.0,0.205,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,452.0,479.0,0.996,Mature,7.0,0.215,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,427.0,451.0,0.808,Mature,6.0,0.15,2020
2020-09-10,Fickle Lake,Lake,Walleye,Female,429.0,451.0,0.722,Mature,7.0,0.151,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,406.0,435.0,0.72,Mature,7.0,0.288,2020
2020-09-10,Fickle Lake,Lake,Walleye,Male,407.0,433.0,0.66,Mature,8.0,0.294,2020
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,670.0,710.0,2.05,Mature,,0.518,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,869.0,916.0,5.5,Mature,,0.619,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,820.0,873.0,4.4,Mature,,0.512,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,684.0,728.0,2.45,Mature,,0.501,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,610.0,648.0,1.55,Mature,,0.334,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,584.0,621.0,1.4,Mature,,0.402,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,594.0,630.0,1.5,Mature,,0.387,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,586.0,624.0,1.4,Mature,,0.39,2018
2018-07-24,Fishing Lake,Lake,Northern Pike,Female,588.0,625.0,1.5,Mature,,0.391,2018
2018-07-25,Fishing Lake,Lake,Northern Pike,Female,678.0,726.0,2.2,Mature,,0.616,2018
2018-07-25,Fishing Lake,Lake,Northern Pike,Female,614.0,661.0,1.7,Mature,,0.512,2018
2018-07-25,Fishing Lake,Lake,Northern Pike,Female,609.0,651.0,1.55,Mature,,0.448,2018
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,678.0,715.0,1.585,Mature,8.0,0.53,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,641.0,681.0,1.545,Mature,6.0,0.568,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,629.0,673.0,1.715,Mature,6.0,0.078,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,640.0,686.0,1.756,Mature,6.0,0.312,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,621.0,655.0,1.501,Mature,6.0,0.569,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Male,595.0,635.0,1.52,Mature,7.0,0.449,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Male,595.0,635.0,1.385,Mature,7.0,0.446,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,638.0,685.0,2.02,Mature,6.0,0.209,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,627.0,667.0,1.25,Mature,6.0,0.465,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,663.0,708.0,1.78,Mature,7.0,0.407,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Male,568.0,608.0,1.595,Mature,5.0,0.403,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,625.0,666.0,1.51,Mature,6.0,0.269,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,630.0,672.0,1.714,Mature,6.0,0.235,2017
2017-09-19,Floatingstone Lake,Lake,Northern Pike,Female,659.0,705.0,1.825,Mature,8.0,0.506,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,523.0,552.0,1.73,Mature,10.0,0.22,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,522.0,555.0,1.696,Mature,10.0,0.386,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,503.0,535.0,1.604,Mature,10.0,0.378,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,445.0,473.0,1.002,Mature,4.0,0.088,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Female,420.0,443.0,0.8,Immature,3.0,0.091,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,525.0,554.0,1.68,Mature,9.0,0.223,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Female,568.0,601.0,2.165,Mature,10.0,0.375,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Female,603.0,635.0,2.315,Mature,14.0,0.421,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Female,594.0,627.0,2.43,Mature,10.0,0.295,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,400.0,426.0,0.672,Mature,3.0,0.081,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,504.0,534.0,1.527,Mature,10.0,0.296,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,537.0,565.0,1.915,Mature,10.0,0.271,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,531.0,568.0,1.82,Mature,10.0,0.25,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,498.0,526.0,1.52,Mature,10.0,0.277,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Female,551.0,585.0,2.07,Mature,13.0,0.454,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,535.0,567.0,1.83,Mature,13.0,0.486,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,533.0,562.0,1.8,Mature,19.0,0.609,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,492.0,522.0,1.42,Mature,9.0,0.215,2017
2017-09-19,Floatingstone Lake,Lake,Walleye,Male,540.0,571.0,1.865,Mature,12.0,0.445,2017
2013-09-18,Fork Lake,Lake,Lake Whitefish,Male,394.0,449.0,0.766,Mature,4.0,0.083,2013
2013-09-18,Fork Lake,Lake,Lake Whitefish,Female,427.0,484.0,0.986,Mature,4.0,0.085,2013
2013-09-18,Fork Lake,Lake,Lake Whitefish,Female,405.0,455.0,0.926,Mature,4.0,0.082,2013
2013-09-18,Fork Lake,Lake,Lake Whitefish,Male,415.0,470.0,0.933,Mature,4.0,0.095,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Male,500.0,530.0,0.836,Mature,5.0,0.318,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,596.0,630.0,1.504,Mature,4.0,0.27,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,455.0,484.0,0.713,Mature,3.0,0.111,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,580.0,615.0,1.363,Mature,4.0,0.164,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,554.0,589.0,1.094,Mature,4.0,0.166,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Male,530.0,565.0,1.07,Mature,5.0,0.282,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,565.0,606.0,1.349,Immature,5.0,0.323,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Male,525.0,557.0,0.92,Mature,5.0,0.219,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,478.0,512.0,0.791,Mature,3.0,0.115,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,573.0,603.0,1.164,Mature,7.0,0.192,2013
2013-09-19,Fork Lake,Lake,Northern Pike,Female,590.0,625.0,1.57,Mature,5.0,0.288,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,518.0,554.0,1.021,Mature,4.0,0.118,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,580.0,620.0,1.47,Mature,4.0,0.181,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,569.0,605.0,1.274,Mature,5.0,0.305,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,600.0,641.0,1.86,Mature,4.0,0.17,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,574.0,606.0,1.275,Mature,4.0,0.21,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,617.0,650.0,1.544,Mature,5.0,0.179,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Male,495.0,530.0,0.957,Mature,4.0,0.107,2013
2013-09-20,Fork Lake,Lake,Northern Pike,Female,638.0,679.0,2.023,Mature,5.0,0.211,2013
2016-09-07,Frog Lake,Lake,Northern Pike,Male,691.0,742.0,3.2,Mature,6.0,0.718,2016
2016-09-07,Frog Lake,Lake,Northern Pike,Female,659.0,692.0,2.136,Mature,3.0,0.226,2016
2016-09-07,Frog Lake,Lake,Northern Pike,Female,855.0,903.0,4.355,Mature,9.0,0.837,2016
2016-09-07,Frog Lake,Lake,Northern Pike,Female,906.0,967.0,5.705,Mature,8.0,0.571,2016
2016-09-08,Frog Lake,Lake,Northern Pike,Male,633.0,670.0,1.984,Mature,3.0,0.19,2016
2016-09-08,Frog Lake,Lake,Northern Pike,Male,521.0,557.0,1.192,Mature,2.0,0.125,2016
2017-09-19,Garner Lake,Lake,Walleye,Male,463.0,,0.996,Mature,14.0,0.658,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,461.0,484.0,1.055,Mature,17.0,0.695,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,416.0,439.0,0.994,Mature,10.0,0.623,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,477.0,504.0,1.184,Mature,16.0,0.841,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,422.0,,0.774,Mature,14.0,0.69,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,465.0,492.0,1.12,Mature,10.0,0.704,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,444.0,467.0,0.916,Mature,10.0,0.86,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,427.0,450.0,0.944,Mature,11.0,0.768,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,435.0,457.0,0.926,Mature,6.0,0.595,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,427.0,448.0,0.882,Mature,14.0,0.56,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,445.0,,1.05,Mature,15.0,0.942,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,430.0,454.0,0.878,Mature,11.0,0.824,2017
2017-09-19,Garner Lake,Lake,Walleye,Female,477.0,,1.24,Mature,11.0,0.481,2017
2017-09-19,Garner Lake,Lake,Walleye,Female,427.0,455.0,0.864,Mature,17.0,0.843,2017
2017-09-19,Garner Lake,Lake,Walleye,Male,437.0,463.0,0.866,Mature,17.0,0.797,2017
2018-06-20,Garnier Lakes,Lake,Northern Pike,Female,695.0,741.0,2.2,Mature,,0.457,2018
2018-06-20,Garnier Lakes,Lake,Northern Pike,Female,653.0,700.0,2.2,Mature,,0.387,2018
2018-06-21,Garnier Lakes,Lake,Northern Pike,Female,672.0,715.0,2.1,Mature,,0.392,2018
2018-06-21,Garnier Lakes,Lake,Northern Pike,Male,603.0,652.0,1.6,Mature,,0.434,2018
2018-06-21,Garnier Lakes,Lake,Northern Pike,Male,616.0,651.0,1.5,Mature,,0.37,2018
2018-06-21,Garnier Lakes,Lake,Northern Pike,Female,631.0,671.0,1.85,Mature,,0.32,2018
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,652.0,,3.13,Unknown,,0.067,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,645.0,,2.49,Unknown,,0.231,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,602.0,,2.36,Unknown,,0.142,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,585.0,,2.035,Unknown,,0.059,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,600.0,,2.28,Unknown,,0.162,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Unknown,675.0,,3.315,Unknown,,0.109,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,632.0,,2.9,Unknown,,0.051,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,673.0,,3.18,Unknown,,0.208,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,663.0,,3.295,Unknown,,0.085,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,616.0,,2.485,Unknown,,0.057,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,600.0,,2.31,Unknown,,0.152,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,622.0,,2.495,Unknown,,0.254,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Unknown,625.0,,2.485,Unknown,,0.142,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,597.0,,2.25,Unknown,,0.02,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,670.0,,3.245,Unknown,,0.259,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Unknown,612.0,,2.66,Unknown,,0.254,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Unknown,606.0,,2.36,Unknown,,0.107,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Female,656.0,,2.94,Unknown,,0.264,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Male,670.0,,3.505,Unknown,,0.151,2014
2014-09-24,Gods Lake,Lake,Lake Whitefish,Unknown,643.0,,3.065,Unknown,,0.09,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Female,710.0,,1.785,Unknown,,0.589,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,665.0,,1.77,Unknown,,0.553,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,696.0,,2.22,Unknown,,0.516,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,795.0,,3.325,Unknown,,0.794,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,805.0,,3.585,Unknown,,0.506,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,746.0,,2.61,Unknown,,0.826,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,680.0,,1.785,Unknown,,0.521,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,708.0,,2.51,Unknown,,0.422,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,687.0,,2.03,Unknown,,0.393,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,685.0,,2.31,Unknown,,0.514,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,809.0,,3.675,Unknown,,0.688,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,735.0,,2.945,Unknown,,0.65,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,686.0,,2.02,Unknown,,0.568,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,785.0,,3.2,Unknown,,0.655,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,728.0,,2.425,Unknown,,0.604,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,817.0,,3.865,Unknown,,0.614,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,743.0,,2.5,Unknown,,0.534,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,750.0,,2.935,Unknown,,0.563,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,742.0,,2.825,Unknown,,0.682,2014
2014-09-24,Gods Lake,Lake,Northern Pike,Unknown,737.0,,2.88,Unknown,,0.463,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,505.0,,1.275,Unknown,,0.189,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,492.0,,1.185,Unknown,,0.213,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,465.0,,1.0,Unknown,,0.275,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,504.0,,1.285,Unknown,,0.295,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,617.0,,2.19,Unknown,,0.632,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,662.0,,3.02,Unknown,,1.167,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,680.0,,2.98,Unknown,,0.777,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,629.0,,2.5,Unknown,,0.994,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,652.0,,2.425,Unknown,,1.061,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,633.0,,2.49,Unknown,,1.159,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,473.0,,1.155,Unknown,,0.202,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,671.0,,2.635,Unknown,,1.058,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,554.0,,1.77,Unknown,,0.316,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,641.0,,2.745,Unknown,,1.252,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,679.0,,2.96,Unknown,,1.084,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,740.0,,3.07,Unknown,,1.554,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,617.0,,2.26,Unknown,,0.826,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,607.0,,2.25,Unknown,,0.595,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,623.0,,1.945,Unknown,,1.243,2014
2014-09-24,Gods Lake,Lake,Walleye,Unknown,412.0,,0.645,Unknown,,0.179,2014
2018-09-17,Goodfish Lake,Lake,Cisco,Female,333.0,375.0,0.524,Mature,,0.11,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,354.0,392.0,0.702,Mature,,0.079,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Male,381.0,425.0,0.726,Mature,,0.12,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Male,372.0,413.0,0.748,Mature,,0.088,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,319.0,356.0,0.494,Mature,,0.081,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,400.0,446.0,1.06,Mature,,0.085,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,400.0,445.0,0.982,Mature,,0.096,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,405.0,450.0,0.97,Mature,,0.11,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Male,319.0,355.0,0.512,Mature,,0.094,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Female,315.0,352.0,0.438,Mature,,0.088,2018
2018-09-17,Goodfish Lake,Lake,Cisco,Male,386.0,435.0,0.83,Mature,,0.111,2018
